现在的角度[0],现在的速度[0],现在的力矩[0],下个时刻的角度[0],下个时刻的速度[0],现在的角度[1],现在的速度[1],现在的力矩[1],下个时刻的角度[1],下个时刻的速度[1],现在的角度[2],现在的速度[2],现在的力矩[2],下个时刻的角度[2],下个时刻的速度[2],现在的角度[3],现在的速度[3],现在的力矩[3],下个时刻的角度[3],下个时刻的速度[3]
19.0066,-5.00661,16.4,0,0,18.9955,-4.98975,16.4,0,0,19.0017,-5.00568,16.4,0,0,0,0,0,0,0
18.906,-5.01362,16.3,0,0,18.8951,-4.99278,16.3,0,0,18.9022,-5.00198,16.3,0,0,0,0,0,0,0
18.8062,-5.01035,16.2,0,0,18.796,-4.98895,16.2,0,0,18.8021,-5.0045,16.2,0,0,0,0,0,0,0
18.7069,-5.00951,16.1,0,0,18.6958,-4.99303,16.1,0,0,18.7018,-5.00439,16.1,0,0,0,0,0,0,0
18.6053,-5.01668,16,0,0,18.5953,-4.99366,16,0,0,18.6025,-5.00155,16,0,0,0,0,0,0,0
18.5071,-5.00505,15.9,0,0,18.4952,-4.99157,15.9,0,0,18.5027,-5.00393,15.9,0,0,0,0,0,0,0
18.4056,-5.0169,15.8,0,0,18.397,-4.98673,15.8,0,0,18.4038,-5.00233,15.8,0,0,0,0,0,0,0
18.3082,-5.0036,15.7,0,0,18.2953,-4.99879,15.7,0,0,18.3028,-5.00944,15.7,0,0,0,0,0,0,0
18.2043,-5.02467,15.6,0,0,18.1949,-4.99253,15.6,0,0,18.2021,-5.00698,15.6,0,0,0,0,0,0,0
18.1067,-5.00204,15.5,0,0,18.0937,-4.9937,15.5,0,0,18.1014,-5.00546,15.5,0,0,0,0,0,0,0
18.0047,-5.01733,15.4,0,0,17.9961,-4.98243,15.4,0,0,18.0022,-5.00075,15.4,0,0,0,0,0,0,0
17.9065,-5.00385,15.3,0,0,17.8954,-4.99474,15.3,0,0,17.9018,-5.0048,15.3,0,0,0,0,0,0,0
17.8043,-5.0175,15.2,0,0,17.797,-4.98753,15.2,0,0,17.8028,-5.00096,15.2,0,0,0,0,0,0,0
17.7072,-5.00086,15.1,0,0,17.6956,-4.99816,15.1,0,0,17.6996,-5.01308,15.1,0,0,0,0,0,0,0
17.6048,-5.01907,15,0,0,17.5962,-4.99056,15,0,0,17.6023,-4.99228,15,0,0,0,0,0,0,0
17.5072,-5.00259,14.9,0,0,17.496,-4.99352,14.9,0,0,17.5003,-5.00948,14.9,0,0,0,0,0,0,0
17.4039,-5.02128,14.8,0,0,17.3939,-4.99769,14.8,0,0,17.3995,-5.00239,14.8,0,0,0,0,0,0,0
17.3026,-5.01042,14.7,0,0,17.2956,-4.98462,14.7,0,0,17.3008,-4.99579,14.7,0,0,0,0,0,0,0
17.2045,-5.00018,14.6,0,0,17.1956,-4.99219,14.6,0,0,17.2009,-5.00117,14.6,0,0,0,0,0,0,0
17.1026,-5.01298,14.5,0,0,17.0951,-4.99304,14.5,0,0,17.0994,-5.00537,14.5,0,0,0,0,0,0,0
17.0041,-5.00075,14.4,0,0,16.9919,-4.9991,14.4,0,0,16.9999,-4.99756,14.4,0,0,0,0,0,0,0
16.9014,-5.01433,14.3,0,0,16.8953,-4.97657,14.3,0,0,16.9012,-4.99663,14.3,0,0,0,0,0,0,0
16.8057,-4.99197,14.2,0,0,16.795,-4.99232,14.2,0,0,16.7974,-5.01169,14.2,0,0,0,0,0,0,0
16.7007,-5.02277,14.1,0,0,16.694,-4.99346,14.1,0,0,16.6994,-4.99021,14.1,0,0,0,0,0,0,0
16.6032,-4.99518,14,0,0,16.5941,-4.98884,14,0,0,16.5973,-5.00397,14,0,0,0,0,0,0,0
16.5014,-5.01018,13.9,0,0,16.4941,-4.98899,13.9,0,0,16.4971,-4.99576,13.9,0,0,0,0,0,0,0
16.4024,-5.00027,13.8,0,0,16.3948,-4.9876,13.8,0,0,16.4005,-4.98606,13.8,0,0,0,0,0,0,0
16.3031,-5.00247,13.7,0,0,16.2952,-4.98948,13.7,0,0,16.2966,-5.01072,13.7,0,0,0,0,0,0,0
16.201,-5.01082,13.6,0,0,16.1933,-4.99593,13.6,0,0,16.1947,-4.99845,13.6,0,0,0,0,0,0,0
16.0992,-5.00628,13.5,0,0,16.0941,-4.98555,13.5,0,0,16.0989,-4.9799,13.5,0,0,0,0,0,0,0
16.0025,-4.99049,13.4,0,0,15.9946,-4.98806,13.4,0,0,15.9989,-4.99787,13.4,0,0,0,0,0,0,0
15.9021,-5.00541,13.3,0,0,15.8933,-4.9933,13.3,0,0,15.8983,-4.99935,13.3,0,0,0,0,0,0,0
15.8012,-5.00607,13.2,0,0,15.7934,-4.98746,13.2,0,0,15.7985,-4.99634,13.2,0,0,0,0,0,0,0
15.7023,-4.99941,13.1,0,0,15.694,-4.98627,13.1,0,0,15.7004,-4.99245,13.1,0,0,0,0,0,0,0
15.6019,-5.00528,13,0,0,15.5963,-4.98331,13,0,0,15.6021,-4.99655,13,0,0,0,0,0,0,0
15.505,-4.99583,12.9,0,0,15.4961,-4.99377,12.9,0,0,15.501,-5.00686,12.9,0,0,0,0,0,0,0
15.4034,-5.013,12.8,0,0,15.3964,-4.99214,12.8,0,0,15.4012,-5.00123,12.8,0,0,0,0,0,0,0
15.306,-4.99972,12.7,0,0,15.2961,-4.99444,12.7,0,0,15.3008,-5.00316,12.7,0,0,0,0,0,0,0
15.2025,-5.01962,12.6,0,0,15.1957,-4.99389,12.6,0,0,15.2024,-4.99728,12.6,0,0,0,0,0,0,0
15.1053,-4.99771,12.5,0,0,15.0962,-4.99069,12.5,0,0,15.1006,-5.00914,12.5,0,0,0,0,0,0,0
15.0019,-5.01812,12.4,0,0,14.9977,-4.98927,12.4,0,0,15.0022,-4.99698,12.4,0,0,0,0,0,0,0
14.905,-4.99562,12.3,0,0,14.8957,-5.00088,12.3,0,0,14.8996,-5.01038,12.3,0,0,0,0,0,0,0
14.8008,-5.01983,12.2,0,0,14.795,-4.99383,12.2,0,0,14.7995,-4.99971,12.2,0,0,0,0,0,0,0
14.703,-4.99591,12.1,0,0,14.6952,-4.99044,12.1,0,0,14.6999,-4.99797,12.1,0,0,0,0,0,0,0
14.6029,-5.0057,12,0,0,14.5957,-4.98992,12,0,0,14.5984,-5.0034,12,0,0,0,0,0,0,0
14.5019,-5.00767,11.9,0,0,14.4956,-4.99229,11.9,0,0,14.5006,-4.99163,11.9,0,0,0,0,0,0,0
14.4037,-4.99912,11.8,0,0,14.396,-4.99092,11.8,0,0,14.4004,-5.00153,11.8,0,0,0,0,0,0,0
14.3034,-5.00768,11.7,0,0,14.297,-4.99023,11.7,0,0,14.3017,-4.99763,11.7,0,0,0,0,0,0,0
14.2051,-5.00193,11.6,0,0,14.1973,-4.994,11.6,0,0,14.2028,-5.00052,11.6,0,0,0,0,0,0,0
14.1033,-5.01381,11.5,0,0,14.0962,-4.99765,11.5,0,0,14.1021,-5.00686,11.5,0,0,0,0,0,0,0
14.0051,-5.00136,11.4,0,0,13.9961,-4.99326,11.4,0,0,14.0025,-5.00278,11.4,0,0,0,0,0,0,0
13.9034,-5.0136,11.3,0,0,13.8981,-4.98801,11.3,0,0,13.9042,-5.00006,11.3,0,0,0,0,0,0,0
13.8061,-4.9994,11.2,0,0,13.7964,-5.00062,11.2,0,0,13.803,-5.01087,11.2,0,0,0,0,0,0,0
13.703,-5.01886,11.1,0,0,13.6963,-4.99396,11.1,0,0,13.7027,-5.00611,11.1,0,0,0,0,0,0,0
13.6052,-4.99975,11,0,0,13.5961,-4.99365,11,0,0,13.6023,-5.006,11,0,0,0,0,0,0,0
13.5034,-5.01425,10.9,0,0,13.497,-4.99053,10.9,0,0,13.5041,-4.99962,10.9,0,0,0,0,0,0,0
13.4054,-5.001,10.8,0,0,13.3976,-4.99298,10.8,0,0,13.4026,-5.0113,10.8,0,0,0,0,0,0,0
13.3028,-5.01645,10.7,0,0,13.298,-4.99458,10.7,0,0,13.3042,-5.00061,10.7,0,0,0,0,0,0,0
13.2058,-4.99761,10.6,0,0,13.1975,-4.99764,10.6,0,0,13.2036,-5.00924,10.6,0,0,0,0,0,0,0
13.1052,-5.0123,10.5,0,0,13.0985,-4.99317,10.5,0,0,13.1045,-5.00419,10.5,0,0,0,0,0,0,0
13.0057,-5.00812,10.4,0,0,12.997,-5.00094,10.4,0,0,13.0026,-5.01296,10.4,0,0,0,0,0,0,0
12.904,-5.01452,10.3,0,0,12.8963,-4.99615,10.3,0,0,12.9017,-5.00697,10.3,0,0,0,0,0,0,0
12.8025,-5.01114,10.2,0,0,12.7978,-4.98928,10.2,0,0,12.8033,-4.99891,10.2,0,0,0,0,0,0,0
12.7042,-5.00034,10.1,0,0,12.6976,-4.99648,10.1,0,0,12.703,-5.00672,10.1,0,0,0,0,0,0,0
12.602,-5.01304,10,0,0,12.5963,-4.99893,10,0,0,12.6041,-5.00287,10,0,0,0,0,0,0,0
12.5056,-4.9947,9.9,0,0,12.4953,-4.99596,9.9,0,0,12.5005,-5.01637,9.9,0,0,0,0,0,0,0
12.4,-5.02415,9.8,0,0,12.3967,-4.98795,9.8,0,0,12.4009,-5.00018,9.8,0,0,0,0,0,0,0
12.3043,-4.98923,9.7,0,0,12.2955,-4.99667,9.7,0,0,12.3015,-5.00011,9.7,0,0,0,0,0,0,0
12.2021,-5.01309,9.6,0,0,12.197,-4.98829,9.6,0,0,12.2014,-5.00289,9.6,0,0,0,0,0,0,0
12.103,-5.00161,9.5,0,0,12.0964,-4.99585,9.5,0,0,12.0992,-5.00795,9.5,0,0,0,0,0,0,0
12.0015,-5.00948,9.4,0,0,11.9962,-4.99396,9.4,0,0,12.0008,-4.99442,9.4,0,0,0,0,0,0,0
11.9029,-4.99917,9.3,0,0,11.8969,-4.99122,9.3,0,0,11.898,-5.00856,9.3,0,0,0,0,0,0,0
11.7999,-5.01261,9.2,0,0,11.7949,-4.99917,9.2,0,0,11.7957,-5.00231,9.2,0,0,0,0,0,0,0
11.6986,-5.00312,9.1,0,0,11.6938,-4.9935,9.1,0,0,11.6984,-4.98537,9.1,0,0,0,0,0,0,0
11.5998,-4.9946,9,0,0,11.5961,-4.98295,9,0,0,11.5971,-5.00023,9,0,0,0,0,0,0,0
11.5002,-4.99873,8.9,0,0,11.4946,-4.99657,8.9,0,0,11.4985,-4.99114,8.9,0,0,0,0,0,0,0
11.4005,-4.99958,8.8,0,0,11.3945,-4.99064,8.8,0,0,11.3984,-4.99749,8.8,0,0,0,0,0,0,0
11.2996,-5.00302,8.7,0,0,11.2939,-4.99127,8.7,0,0,11.296,-5.00277,8.7,0,0,0,0,0,0,0
11.1994,-4.99978,8.6,0,0,11.194,-4.9888,8.6,0,0,11.195,-4.99532,8.6,0,0,0,0,0,0,0
11.0972,-5.00467,8.5,0,0,11.095,-4.98634,8.5,0,0,11.0989,-4.98129,8.5,0,0,0,0,0,0,0
11.0016,-4.98391,8.4,0,0,10.996,-4.9885,8.4,0,0,10.9988,-4.99819,8.4,0,0,0,0,0,0,0
10.9007,-5.00494,8.3,0,0,10.8965,-4.99132,8.3,0,0,10.8997,-4.99536,8.3,0,0,0,0,0,0,0
10.8035,-4.99422,8.2,0,0,10.7966,-4.99351,8.2,0,0,10.8002,-4.9983,8.2,0,0,0,0,0,0,0
10.7012,-5.01229,8.1,0,0,10.6969,-4.99289,8.1,0,0,10.6997,-5.00169,8.1,0,0,0,0,0,0,0
10.6021,-4.99997,8,0,0,10.5965,-4.99547,8,0,0,10.6007,-4.99684,8,0,0,0,0,0,0,0
10.5007,-5.00737,7.9,0,0,10.4988,-4.98779,7.9,0,0,10.5029,-4.99599,7.9,0,0,0,0,0,0,0
10.4042,-4.99249,7.8,0,0,10.3973,-5.00154,7.8,0,0,10.4025,-5.00635,7.8,0,0,0,0,0,0,0
10.3018,-5.01364,7.7,0,0,10.2975,-4.99426,7.7,0,0,10.3018,-5.00627,7.7,0,0,0,0,0,0,0
10.2027,-5.00097,7.6,0,0,10.1972,-4.99628,7.6,0,0,10.2047,-4.9959,7.6,0,0,0,0,0,0,0
10.1053,-4.99817,7.5,0,0,10.0988,-4.99104,7.5,0,0,10.1013,-5.01716,7.5,0,0,0,0,0,0,0
10.0023,-5.01749,7.4,0,0,9.99851,-4.99858,7.4,0,0,10.0009,-5.00322,7.4,0,0,0,0,0,0,0
9.90246,-5.00364,7.3,0,0,9.89638,-5.00259,7.3,0,0,9.90024,-5.0034,7.3,0,0,0,0,0,0,0
9.80202,-5.00557,7.2,0,0,9.79774,-4.99001,7.2,0,0,9.8004,-5.00003,7.2,0,0,0,0,0,0,0
9.70284,-5.00166,7.1,0,0,9.69804,-4.99509,7.1,0,0,9.70256,-4.99536,7.1,0,0,0,0,0,0,0
9.60216,-5.00686,7,0,0,9.59695,-4.99917,7,0,0,9.60062,-5.0095,7,0,0,0,0,0,0,0
9.50277,-5.00243,6.9,0,0,9.49591,-4.99702,6.9,0,0,9.50067,-5.00102,6.9,0,0,0,0,0,0,0
9.40082,-5.00996,6.8,0,0,9.39812,-4.98701,6.8,0,0,9.40275,-4.996,6.8,0,0,0,0,0,0,0
9.30414,-4.99319,6.7,0,0,9.29756,-4.99795,6.7,0,0,9.30148,-5.00821,6.7,0,0,0,0,0,0,0
9.20062,-5.01635,6.6,0,0,9.19616,-4.99904,6.6,0,0,9.20099,-5.00395,6.6,0,0,0,0,0,0,0
9.10233,-4.99685,6.5,0,0,9.09506,-4.99574,6.5,0,0,9.10084,-5.00217,6.5,0,0,0,0,0,0,0
9.00159,-5.00611,6.4,0,0,8.99768,-4.98441,6.4,0,0,9.00381,-4.99413,6.4,0,0,0,0,0,0,0
8.90456,-4.99548,6.3,0,0,8.89931,-4.9917,6.3,0,0,8.90386,-5.00683,6.3,0,0,0,0,0,0,0
8.80248,-5.01356,6.2,0,0,8.79915,-4.99916,6.2,0,0,8.80285,-5.00957,6.2,0,0,0,0,0,0,0
8.70398,-5.00077,6.1,0,0,8.6975,-5.00256,6.1,0,0,8.70249,-5.00612,6.1,0,0,0,0,0,0,0
8.60363,-5.00814,6,0,0,8.59958,-4.99023,6,0,0,8.60359,-5.00178,6,0,0,0,0,0,0,0
8.50413,-5.00537,5.9,0,0,8.49793,-5.00335,5.9,0,0,8.50487,-5.00336,5.9,0,0,0,0,0,0,0
8.40516,-5.00498,5.8,0,0,8.39798,-4.9961,5.8,0,0,8.40535,-5.00769,5.8,0,0,0,0,0,0,0
8.30363,-5.01325,5.7,0,0,8.30075,-4.9894,5.7,0,0,8.30602,-5.00811,5.7,0,0,0,0,0,0,0
8.20532,-5.00241,5.6,0,0,8.20003,-5.00315,5.6,0,0,8.20554,-5.0122,5.6,0,0,0,0,0,0,0
8.10301,-5.01551,5.5,0,0,8.09837,-5.00422,5.5,0,0,8.10472,-5.01218,5.5,0,0,0,0,0,0,0
8.00491,-5.00076,5.4,0,0,7.99645,-5.00182,5.4,0,0,8.00014,-5.02008,5.4,0,0,0,0,0,0,0
7.89876,-5.02435,5.3,0,0,7.89745,-4.99103,5.3,0,0,7.9023,-4.99484,5.3,0,0,0,0,0,0,0
7.80428,-4.98392,5.2,0,0,7.79743,-4.99536,5.2,0,0,7.8011,-5.00721,5.2,0,0,0,0,0,0,0
7.70067,-5.01684,5.1,0,0,7.69732,-4.9956,5.1,0,0,7.70132,-5.00145,5.1,0,0,0,0,0,0,0
7.60247,-4.99675,5,0,0,7.59735,-4.99503,5,0,0,7.60149,-5.00199,5,0,0,0,0,0,0,0
7.5018,-5.00617,4.9,0,0,7.49801,-4.99351,4.9,0,0,7.50193,-5.00161,4.9,0,0,0,0,0,0,0
7.40173,-5.00348,4.8,0,0,7.39731,-4.99809,4.8,0,0,7.40191,-5.00358,4.8,0,0,0,0,0,0,0
7.30161,-5.00345,4.7,0,0,7.29699,-4.99589,4.7,0,0,7.3002,-5.00777,4.7,0,0,0,0,0,0,0
7.20009,-5.00676,4.6,0,0,7.1968,-4.99499,4.6,0,0,7.20082,-4.99883,4.6,0,0,0,0,0,0,0
7.10013,-5.00005,4.5,0,0,7.09767,-4.99199,4.5,0,0,7.09916,-5.00565,4.5,0,0,0,0,0,0,0
6.99985,-5.00094,4.4,0,0,6.99603,-4.99984,4.4,0,0,6.99761,-5.00236,4.4,0,0,0,0,0,0,0
6.89843,-5.00328,4.3,0,0,6.89443,-4.99675,4.3,0,0,6.89623,-4.99908,4.3,0,0,0,0,0,0,0
6.79699,-5.00072,4.2,0,0,6.79416,-4.99049,4.2,0,0,6.79635,-4.99282,4.2,0,0,0,0,0,0,0
6.69845,-4.99086,4.1,0,0,6.69544,-4.98614,4.1,0,0,6.69482,-4.99716,4.1,0,0,0,0,0,0,0
6.59529,-5.00504,4,0,0,6.59483,-4.99321,4,0,0,6.59829,-4.98187,4,0,0,0,0,0,0,0
6.50076,-4.97774,3.9,0,0,6.49666,-4.98598,3.9,0,0,6.49788,-4.99791,3.9,0,0,0,0,0,0,0
6.3993,-5.00503,3.8,0,0,6.39745,-4.9919,3.8,0,0,6.39663,-4.99928,3.8,0,0,0,0,0,0,0
6.3005,-4.99572,3.7,0,0,6.29574,-4.99964,3.7,0,0,6.29696,-4.993,3.7,0,0,0,0,0,0,0
6.19847,-5.00599,3.6,0,0,6.19588,-4.99186,3.6,0,0,6.19826,-4.99123,3.6,0,0,0,0,0,0,0
6.10018,-4.99294,3.5,0,0,6.09625,-4.99154,3.5,0,0,6.09731,-4.99917,3.5,0,0,0,0,0,0,0
5.99742,-5.00722,3.4,0,0,5.99765,-4.98966,3.4,0,0,6.00139,-4.98489,3.4,0,0,0,0,0,0,0
5.90168,-4.98463,3.3,0,0,5.89719,-4.99686,3.3,0,0,5.89824,-5.01042,3.3,0,0,0,0,0,0,0
5.79797,-5.01234,3.2,0,0,5.79607,-4.99768,3.2,0,0,5.79943,-4.99383,3.2,0,0,0,0,0,0,0
5.70042,-4.99019,3.1,0,0,5.69707,-4.9903,3.1,0,0,5.69966,-4.99838,3.1,0,0,0,0,0,0,0
5.60141,-4.99828,3,0,0,5.59696,-4.99492,3,0,0,5.60018,-4.99806,3,0,0,0,0,0,0,0
5.50031,-5.00531,2.9,0,0,5.49908,-4.98916,2.9,0,0,5.50146,-4.99714,2.9,0,0,0,0,0,0,0
5.40268,-4.99464,2.8,0,0,5.39774,-5.00164,2.8,0,0,5.40116,-5.00341,2.8,0,0,0,0,0,0,0
5.30157,-5.00768,2.7,0,0,5.29864,-4.99365,2.7,0,0,5.30221,-4.99949,2.7,0,0,0,0,0,0,0
5.20271,-5.00001,2.6,0,0,5.1985,-4.99787,2.6,0,0,5.20301,-5.00203,2.6,0,0,0,0,0,0,0
5.10166,-5.00756,2.5,0,0,5.09796,-4.9986,2.5,0,0,5.1013,-5.00977,2.5,0,0,0,0,0,0,0
5.00242,-5.00114,2.4,0,0,4.99756,-4.99726,2.4,0,0,5.00118,-5.00267,2.4,0,0,0,0,0,0,0
4.89982,-5.01095,2.3,0,0,4.89852,-4.99313,2.3,0,0,4.90168,-5.00091,2.3,0,0,0,0,0,0,0
4.80288,-4.99203,2.2,0,0,4.79779,-4.99913,2.2,0,0,4.80089,-5.00506,2.2,0,0,0,0,0,0,0
4.69968,-5.01324,2.1,0,0,4.69768,-4.99622,2.1,0,0,4.70246,-4.99769,2.1,0,0,0,0,0,0,0
4.60265,-4.99198,2,0,0,4.59702,-4.9974,2,0,0,4.60052,-5.00934,2,0,0,0,0,0,0,0
4.50097,-5.00905,1.9,0,0,4.49848,-4.99093,1.9,0,0,4.50315,-4.99439,1.9,0,0,0,0,0,0,0
4.40291,-4.99695,1.8,0,0,4.40008,-4.99321,1.8,0,0,4.40378,-5.00417,1.8,0,0,0,0,0,0,0
4.30229,-5.00686,1.7,0,0,4.29969,-5.00112,1.7,0,0,4.30411,-5.00606,1.7,0,0,0,0,0,0,0
4.20389,-5.00017,1.6,0,0,4.19932,-5.00036,1.6,0,0,4.20312,-5.01001,1.6,0,0,0,0,0,0,0
4.10352,-5.00804,1.5,0,0,4.10018,-4.99662,1.5,0,0,4.10564,-4.9994,1.5,0,0,0,0,0,0,0
4.00511,-5.00244,1.4,0,0,4.00034,-4.99991,1.4,0,0,4.0044,-5.01339,1.4,0,0,0,0,0,0,0
3.90431,-5.01134,1.3,0,0,3.89902,-5.00391,1.3,0,0,3.90426,-5.00839,1.3,0,0,0,0,0,0,0
3.80263,-5.01207,1.2,0,0,3.80047,-4.99458,1.2,0,0,3.80419,-5.00795,1.2,0,0,0,0,0,0,0
3.70355,-5.00248,1.1,0,0,3.70059,-5.00057,1.1,0,0,3.70397,-5.00821,1.1,0,0,0,0,0,0,0
3.60142,-5.01183,1,0,0,3.59864,-5.00595,1,0,0,3.60251,-5.01091,1,0,0,0,0,0,0,0
3.50275,-4.99926,0.9,0,0,3.49634,-5.00327,0.9,0,0,3.50171,-5.0066,0.9,0,0,0,0,0,0,0
3.39968,-5.01269,0.8,0,0,3.39901,-4.98664,0.8,0,0,3.40365,-4.99824,0.8,0,0,0,0,0,0,0
3.30412,-4.98832,0.7,0,0,3.2988,-4.99871,0.7,0,0,3.30351,-5.00702,0.7,0,0,0,0,0,0,0
3.2015,-5.01407,0.6,0,0,3.19935,-4.99644,0.6,0,0,3.20389,-5.00549,0.6,0,0,0,0,0,0,0
3.10366,-4.99733,0.5,0,0,3.09976,-4.99779,0.5,0,0,3.10416,-5.0064,0.5,0,0,0,0,0,0,0
3.00294,-5.0085,0.4,0,0,2.99998,-4.99903,0.4,0,0,3.00296,-5.01061,0.4,0,0,0,0,0,0,0
2.90242,-5.00664,0.3,0,0,2.89926,-5.00176,0.3,0,0,2.90278,-5.00588,0.3,0,0,0,0,0,0,0
2.80193,-5.00568,0.2,0,0,2.79788,-5.00211,0.2,0,0,2.80155,-5.00815,0.2,0,0,0,0,0,0,0
2.70032,-5.00754,0.1,0,0,2.69857,-4.99439,0.1,0,0,2.70112,-5.0039,0.1,0,0,0,0,0,0,0
2.60141,-4.99787,0,0,0,2.59907,-4.99616,0,0,0,2.6019,-5.00009,0,0,0,0,0,0,0,0
2.50668,-4.98938,0.1,0,0,2.50832,-4.97517,0.1,0,0,2.51323,-4.97515,0.1,0,0,0,0,0,0,0
2.42028,-4.61283,0.2,0,0,2.42156,-4.6167,0.2,0,0,2.42785,-4.62223,0.2,0,0,0,0,0,0,0
2.33825,-4.26136,0.3,0,0,2.34407,-4.25234,0.3,0,0,2.35201,-4.25972,0.3,0,0,0,0,0,0,0
2.26668,-3.90264,0.4,0,0,2.27485,-3.90742,0.4,0,0,2.28427,-3.91819,0.4,0,0,0,0,0,0,0
2.20085,-3.57486,0.5,0,0,2.21299,-3.57985,0.5,0,0,2.22061,-3.60158,0.5,0,0,0,0,0,0,0
2.13992,-3.25966,0.6,0,0,2.15363,-3.27792,0.6,0,0,2.16461,-3.28343,0.6,0,0,0,0,0,0,0
2.08778,-2.94366,0.7,0,0,2.10261,-2.9659,0.7,0,0,2.11273,-2.98809,0.7,0,0,0,0,0,0,0
2.04084,-2.65269,0.8,0,0,2.05699,-2.67652,0.8,0,0,2.06883,-2.69071,0.8,0,0,0,0,0,0,0
1.99754,-2.3752,0.9,0,0,2.01677,-2.39697,0.9,0,0,2.02977,-2.41572,0.9,0,0,0,0,0,0,0
1.96085,-2.09682,1,0,0,1.97968,-2.13301,1,0,0,1.9958,-2.14893,1,0,0,0,0,0,0,0
1.92948,-1.83382,1.1,0,0,1.95087,-1.86181,1.1,0,0,1.96503,-1.89618,1.1,0,0,0,0,0,0,0
1.9031,-1.58137,1.2,0,0,1.92636,-1.61574,1.2,0,0,1.94254,-1.63658,1.2,0,0,0,0,0,0,0
1.88269,-1.33551,1.3,0,0,1.90602,-1.37785,1.3,0,0,1.92196,-1.40801,1.3,0,0,0,0,0,0,0
1.86264,-1.11467,1.4,0,0,1.88834,-1.15136,1.4,0,0,1.90466,-1.17951,1.4,0,0,0,0,0,0,0
1.84709,-0.88409,1.5,0,0,1.87342,-0.929453,1.5,0,0,1.89237,-0.95271,1.5,0,0,0,0,0,0,0
1.83706,-0.659172,1.6,0,0,1.86573,-0.701453,1.6,0,0,1.8857,-0.733523,1.6,0,0,0,0,0,0,0
1.83324,-0.442641,1.7,0,0,1.86302,-0.492223,1.7,0,0,1.88328,-0.52798,1.7,0,0,0,0,0,0,0
1.83283,-0.24444,1.8,0,0,1.86356,-0.296488,1.8,0,0,1.88469,-0.331304,1.8,0,0,0,0,0,0,0
1.8358,-0.0525262,1.9,0,0,1.86678,-0.108056,1.9,0,0,1.88867,-0.144797,1.9,0,0,0,0,0,0,0
1.83961,0.126798,2,0,0,1.85604,0.0338241,2,0,0,1.86334,-0.0426001,2,0,0,0,0,0,0,0
1.83209,0.274242,2.1,0,0,1.85367,0.25709,2.1,0,0,1.86415,0.251661,2.1,0,0,0,0,0,0,0
1.8399,0.508968,2.2,0,0,1.86217,0.471278,2.2,0,0,1.87272,0.452326,2.2,0,0,0,0,0,0,0
1.843,0.66561,2.3,0,0,1.86857,0.63319,2.3,0,0,1.88018,0.616558,2.3,0,0,0,0,0,0,0
1.86861,0.898938,2.4,0,0,1.89499,0.854248,2.4,0,0,1.90218,0.821983,2.4,0,0,0,0,0,0,0
1.87552,0.988053,2.5,0,0,1.90879,0.957136,2.5,0,0,1.91732,0.947332,2.5,0,0,0,0,0,0,0
1.91088,1.2293,2.6,0,0,1.94394,1.16796,2.6,0,0,1.95178,1.15066,2.6,0,0,0,0,0,0,0
1.93103,1.30932,2.7,0,0,1.96842,1.25978,2.7,0,0,1.9789,1.25204,2.7,0,0,0,0,0,0,0
1.97003,1.50236,2.8,0,0,2.00561,1.42953,2.8,0,0,2.01564,1.40923,2.8,0,0,0,0,0,0,0
2.00059,1.59268,2.9,0,0,2.03873,1.53407,2.9,0,0,2.05202,1.52391,2.9,0,0,0,0,0,0,0
2.0387,1.73845,3,0,0,2.07694,1.669,3,0,0,2.08974,1.6435,3,0,0,0,0,0,0,0
2.07342,1.84301,3.1,0,0,2.11366,1.77818,3.1,0,0,2.1296,1.76262,3.1,0,0,0,0,0,0,0
2.11522,1.98,3.2,0,0,2.15517,1.90573,3.2,0,0,2.17298,1.8813,3.2,0,0,0,0,0,0,0
2.15846,2.0899,3.3,0,0,2.19939,2.01938,3.3,0,0,2.21625,1.98446,3.3,0,0,0,0,0,0,0
2.20391,2.19912,3.4,0,0,2.24483,2.12433,3.4,0,0,2.26452,2.10062,3.4,0,0,0,0,0,0,0
2.25395,2.31025,3.5,0,0,2.29498,2.23578,3.5,0,0,2.31298,2.19558,3.5,0,0,0,0,0,0,0
2.3037,2.40083,3.6,0,0,2.34668,2.33075,3.6,0,0,2.36608,2.30134,3.6,0,0,0,0,0,0,0
2.35833,2.50481,3.7,0,0,2.39925,2.42114,3.7,0,0,2.41796,2.384,3.7,0,0,0,0,0,0,0
2.41067,2.58196,3.8,0,0,2.45257,2.50964,3.8,0,0,2.4708,2.47427,3.8,0,0,0,0,0,0,0
2.46539,2.675,3.9,0,0,2.50641,2.59627,3.9,0,0,2.52668,2.56806,3.9,0,0,0,0,0,0,0
2.52217,2.76286,4,0,0,2.56447,2.69112,4,0,0,2.58077,2.64417,4,0,0,0,0,0,0,0
2.58097,2.84687,4.1,0,0,2.62294,2.7688,4.1,0,0,2.64336,2.74931,4.1,0,0,0,0,0,0,0
2.64388,2.93244,4.2,0,0,2.68419,2.8516,4.2,0,0,2.70154,2.80664,4.2,0,0,0,0,0,0,0
2.70195,2.98806,4.3,0,0,2.74607,2.92397,4.3,0,0,2.76508,2.89642,4.3,0,0,0,0,0,0,0
2.76765,3.08379,4.4,0,0,2.80665,2.99035,4.4,0,0,2.82535,2.95486,4.4,0,0,0,0,0,0,0
